unit_i,county_i,unit_j,county_j,distance_km,weight_inverse_distance
350205,海沧区,350781,邵武市,300.90963444540256,0.0038096299745776336
350205,海沧区,350782,武夷山市,355.67470075041837,0.003223041618095902
350205,海沧区,350783,建瓯市,283.59455840784216,0.004042229757363018
350205,海沧区,350784,建阳市,320.4226988464745,0.0035776315696400204
350205,海沧区,350802,新罗区,119.30860985428536,0.009608312127871372
350205,海沧区,350821,长汀县,202.07061030198233,0.005673038554737112
350205,海沧区,350822,永定县,122.14546548168637,0.009385156939733309
350205,海沧区,350823,上杭县,155.24727917237848,0.007384054452571448
350205,海沧区,350824,武平县,193.47982721550838,0.005924929640057679
350205,海沧区,350825,连城县,165.64121751684942,0.0069207071778846
350205,海沧区,350881,漳平市,104.85175490573182,0.010933096580529789
350205,海沧区,350902,蕉城区,288.1900912880715,0.003977771608658541
350205,海沧区,350921,霞浦县,327.4931630498154,0.0035003917405385062
350205,海沧区,350922,古田县,247.34297672150123,0.004634675211793685
350205,海沧区,350923,屏南县,288.75121728454485,0.0039700416635568645
350205,海沧区,350924,寿宁县,354.85279837347457,0.003230506757384768
350205,海沧区,350925,周宁县,315.66842031103226,0.0036315142385573
350205,海沧区,350926,柘荣县,353.62845708659916,0.0032416914986614785
350205,海沧区,350981,福安市,328.6390994826816,0.0034881861739120726
350205,海沧区,350982,福鼎市,371.70797321839785,0.00308401876100963
350206,湖里区,350102,鼓楼区,212.43029398598145,0.002444260737283107
350206,湖里区,350103,台江区,210.6205531722052,0.0024652628586295236
350206,湖里区,350104,仓山区,206.38422436676146,0.0025158658739183456
350206,湖里区,350105,马尾区,223.88898186134506,0.0023191629292459138
350206,湖里区,350111,晋安区,222.19895134828835,0.002336802328943314
350206,湖里区,350121,闽侯县,210.51375222814093,0.0024665135721714253
350206,湖里区,350122,连江县,253.03678691715928,0.002052013991030611
350206,湖里区,350123,罗源县,259.3443867593998,0.00200210628611426
350206,湖里区,350124,闽清县,204.35897198210745,0.002540798781493692
350206,湖里区,350125,永泰县,164.39271195521968,0.003158503931371854
350206,湖里区,350128,平潭县,196.89320532640494,0.002637140403797412
350206,湖里区,350181,福清市,178.02887779447997,0.0029165775431043124
350206,湖里区,350182,长乐市,209.60170766962574,0.0024772461673731234
350206,湖里区,350203,思明区,0.843626961707219,0.6154794127829724
350206,湖里区,350205,海沧区,19.08305141559814,0.027209224336891373
350206,湖里区,350211,集美区,20.640742045369624,0.02515583140655174
350206,湖里区,350212,同安区,32.06295530204856,0.016194234814227104
350206,湖里区,350213,翔安区,27.7851453354486,0.01868750444637755
350206,湖里区,350302,城厢区,133.6417344544769,0.0038852760263771643
350206,湖里区,350303,涵江区,155.83756055442024,0.0033318990951357935
350206,湖里区,350304,荔城区,138.90492011158557,0.0037380607294711272
350206,湖里区,350305,秀屿区,140.81805620655564,0.0036872759146583775
350206,湖里区,350322,仙游县,120.02741923099367,0.004325970101882892
