"distcode","county_cn","county_en","city_cn","city_en","province_cn","province_en","year","co2_million_tons","sequestration_million_tons","net_co2_million_tons","sequestration_offset_ratio"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","1997","0.51863865705551",,,
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","1998","0.480628769413479",,,
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","1999","0.468895929199509",,,
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2000","0.488827553327518","0.0355415338743318","0.453286019453186","0.0727077138602265"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2001","0.464075596634806","0.0351239449597697","0.428951651675036","0.0756858262198383"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2002","0.494650673632581","0.039203813530683","0.455446860101898","0.0792555547186073"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2003","0.563342211755009","0.0417330889160361","0.521609122838973","0.0740812388015854"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2004","0.612269866383512","0.0427758741840426","0.569493992199469","0.0698644119736063"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2005","0.704279219782432","0.0393344972905283","0.664944722491904","0.0558507140146484"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2006","0.771848421131711","0.0417635081380543","0.730084912993657","0.054108432426174"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2007","0.78884337298888","0.0432942174540364","0.745549155534844","0.054883160506245"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2008","0.830268909046074","0.045960438675571","0.784308470370503","0.0553560878587837"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2009","0.908531489035476","0.0367617150102968","0.871769774025179","0.0404627857745736"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2010","0.996699792726406","0.037421470571226","0.95927832215518","0.0375453781011252"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2011","1.14037807686399","0.0352208560496925","1.1051572208143","0.0308852447835098"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2012","1.13853915401888","0.0354444001579548","1.10309475386093","0.0311314723194553"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2013","1.15122729375443","0.0336904287461572","1.11753686500827","0.0292647932592743"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2014","1.06979047152468","0.0407948715062144","1.02899560001847","0.0381335154799734"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2015","0.92306757533394","0.0413993530426687","0.881668222291271","0.0448497533105218"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2016","0.913961033076823","0.0390350536042293","0.874925979472594","0.0427097569716063"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2017","0.878861222362786","0.0398185337623859","0.8390426886004","0.0453069639997715"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","1997","0.271499478807089",,,
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","1998","0.251601878533874",,,
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","1999","0.242218106461645",,,
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2000","0.252514208334898","0.00815298615703948","0.244361222177859","0.032287237263998"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2001","0.239548982027877","0.00960227941329745","0.22994670261458","0.0400848266271489"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2002","0.255204292294759","0.0110605238561119","0.244143768438647","0.0433398817733719"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2003","0.290066667900679","0.0107569941253311","0.279309673775348","0.0370845578472821"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2004","0.315259670395683","0.0110515724270083","0.304208097968675","0.035055458927358"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2005","0.362635574418525","0.010687825203841","0.351947749214684","0.0294726330172615"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2006","0.397427167661708","0.00876818303893765","0.38865898462277","0.0220623645095173"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2007","0.406177921561338","0.011294884301639","0.394883037259699","0.0278077258808695"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2008","0.427508059724916","0.0107488567049946","0.416759203019921","0.0251430504302329"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2009","0.467805707096508","0.0136645318243465","0.454141175272161","0.0292098442089496"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2010","0.513203842603537","0.0120402818487279","0.501163560754809","0.0234610126604787"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2011","0.58718424076976","0.0124976106181015","0.574686630151658","0.0212839680467547"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2012","0.586237373641613","0.011481233749048","0.574756139892565","0.0195846158318573"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2013","0.592770536500975","0.0127637077061679","0.580006828794807","0.0215322910303706"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2014","0.556318049853889","0.0123397426268504","0.543978307227039","0.0221810934052765"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2015","0.482534903094698","0.0115731880051904","0.470961715089508","0.023984146910341"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2016","0.478968783622218","0.010316754084124","0.468652029538094","0.0215395124628023"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2017","0.46068754410581","0.0129126246320791","0.447774919473731","0.0280290292135907"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","1997","1.08206883449309",,,
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","1998","1.00313049979859",,,
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","1999","0.992358117790039",,,
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2000","1.03929147395723","0.220172206001582","0.819119267955648","0.211848371240119"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2001","1.01920985117505","0.246498561318266","0.772711289856784","0.241852608698863"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2002","1.1383859579593","0.252830389089152","0.885555568870148","0.222095491710371"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2003","1.3502862253939","0.253729569454375","1.09655665593953","0.187907989197148"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2004","1.50542955969458","0.225996203294582","1.2794333564","0.150120742507827"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2005","1.73235894523235","0.205017718365936","1.52734122686641","0.11834598073925"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2006","1.93249679210324","0.186745012560701","1.74575177954254","0.0966340608293876"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2007","1.97974998526568","0.198347475190283","1.7814025100754","0.100188143283994"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2008","2.1152678092612","0.196720208517301","1.9185476007439","0.0930001428925491"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2009","2.31465660284075","0.199724178473137","2.11493242436761","0.0862867425898157"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2010","2.5578495425855","0.177106973282698","2.3807425693028","0.0692405750745122"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2011","2.95886472700478","0.182186123721891","2.77667860328289","0.0615729817112375"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2012","2.9540933936615","0.177529747444423","2.77656364621708","0.0600961864730962"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2013","2.98701448349695","0.190806405194225","2.79620807830272","0.0638786340837707"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2014","2.83072193748481","0.178283393316136","2.65243854416867","0.0629815987770762"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2015","2.53902543074188","0.168984886822247","2.37004054391963","0.0665550194087151"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2016","2.54973470228153","0.17109386686402","2.37864083541751","0.0671026153077508"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2017","2.4721135090876","0.19756268309346","2.27455082599414","0.0799165096453746"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","1997","0.674099284814321",,,
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","1998","0.63598352316329",,,
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","1999","0.707141331551315",,,
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2000","0.780564904491087","0.693843349910725","0.0867215545803619","0.888898983183336"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2001","0.750309474340088","0.819372462897052","-0.069062988556964","1.09204600357433"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2002","0.800821959178681","0.803471561210784","-0.00264960203210296","1.00330860311925"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2003","0.921273006009682","0.877114158483394","0.044158847526288","0.952067576887384"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2004","1.0018961449912","0.790073460546773","0.211822684444427","0.788578201938997"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2005","1.15560569445672","0.756860344837551","0.398745349619169","0.654946880642857"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2006","1.32456550958743","0.704515786360247","0.620049723227183","0.531884441547694"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2007","1.36901357354031","0.792083442456564","0.576930131083746","0.578579685231471"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2008","1.46008541382171","0.790899688255807","0.669185725565903","0.541680425520903"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2009","1.59771558429488","0.813514742864786","0.784200841430094","0.509173692027179"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2010","1.75375591944209","0.693135027072561","1.06062089236953","0.395228902373748"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2011","2.03007691924596","0.734369032482693","1.29570788676327","0.361744437129733"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2012","2.02736890093426","0.719881731551904","1.30748716938236","0.35508176692469"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2013","2.04996236187915","0.786311391919269","1.26365096995988","0.383573575076996"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2014","2.02714699633409","0.771836147364508","1.25531084896958","0.380749964733837"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2015","1.93524063867097","0.735590098686835","1.19965053998413","0.380102651829388"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2016","1.97175687420957","0.717552301223541","1.25420457298603","0.363915202025701"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2017","1.95571589233275","0.749583313774885","1.20613257855786","0.383278223955522"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","1997","1.64877324587672",,,
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","1998","1.56204350059381",,,
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","1999","1.67437793805855",,,
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2000","1.75955993217443","1.5517103032908","0.20784962888363","0.881874083921215"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2001","1.70954541250381","1.83636665348561","-0.1268212409818","1.07418418958292"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2002","1.825947932135","1.77751006033977","0.0484378717952301","0.973472479174916"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2003","2.0994502099285","1.89124718819257","0.20820302173593","0.900829740685767"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2004","2.28179261679538","1.7756946247347","0.50609799206068","0.778201582240432"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2005","2.62486579553785","1.66646698419744","0.95839881134041","0.634877023819792"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2006","2.8954860169777","1.5601072845894","1.3353787323883","0.538806706522394"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2007","2.97236809941413","1.7353178151654","1.23705028424873","0.583816592402348"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2008","3.16310594310698","1.6851004923466","1.47800545076038","0.53273602675837"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2009","3.4612657672196","1.76009872382531","1.70116704339429","0.508513024482133"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2010","3.79716379057069","1.52219799738817","2.27496579318252","0.400877623759125"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2011","4.39042727058914","1.60210369558194","2.7883235750072","0.36490837835174"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2012","4.39833568367005","1.63830383158063","2.76003185208942","0.372482672858112"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2013","4.45535828713058","1.68541374175468","2.7699445453759","0.378289159510031"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2014","4.22097971821636","1.65356066672067","2.56741905149569","0.391748072037505"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2015","3.74611121775881","1.5514341802542","2.19467703750461","0.414145253589769"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2016","3.75267988533446","1.51822195762483","2.23445792770963","0.404570068328521"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2017","3.70568288414368","1.61537649608456","2.09030638805912","0.435918708262012"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","1997","1.55107010492636",,,
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","1998","1.44856170781562",,,
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","1999","1.58066885876176",,,
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2000","1.67270868733951","5.40611717147127","-3.73340848413176","3.23195378393703"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2001","1.6573137965479","6.37394264567677","-4.71662884912887","3.84594797856228"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2002","1.97737160773681","6.1221414775068","-4.14476986976999","3.09610062850749"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2003","2.5418963285498","6.5185988438194","-3.9767025152696","2.56446290535318"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2004","2.78045950499","6.20015299690687","-3.41969349191687","2.22990228261899"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2005","3.19847025695529","5.73305218118695","-2.53458192423166","1.79243567099617"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2006","3.60656048145299","5.50396662996705","-1.89740614851406","1.52609852469454"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2007","3.77179208396322","6.10112460360236","-2.32933251963914","1.61756652216937"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2008","4.15278813250392","5.8805967346381","-1.72780860213418","1.41605989687039"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2009","4.54491410560717","6.15730683941125","-1.61239273380408","1.35476858227416"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2010","5.34048880494139","5.39416650218253","-0.0536776972411399","1.01005108318764"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2011","6.2400717916825","5.57793417342133","0.662137618261171","0.893889423012129"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2012","6.30579882173695","5.73856543945822","0.567233382278729","0.910045753390768"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2013","6.39980577782359","5.93376084452357","0.466044933300021","0.927178269235147"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2014","6.56389318473705","5.74183902962429","0.82205415511276","0.874761192484931"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2015","6.03570734793279","5.45786212925396","0.57784521867883","0.904262220586831"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2016","6.27149258870529","5.3587319381736","0.91276065053169","0.854458785110336"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2017","6.17454369774025","5.80090798957459","0.37363570816566","0.939487721448566"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","1997","0.937740602150872",,,
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","1998","0.889648707020404",,,
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","1999","0.959758575241655",,,
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2000","1.08387430089914","8.61509920668768","-7.53122490578854","7.94843018193247"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2001","1.04960125603435","10.1515186911422","-9.10191743510785","9.67178595945771"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2002","1.1260750900242","10.0584671031985","-8.9323920131743","8.9323236010685"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2003","1.33293539721267","10.7798619134755","-9.44692651626283","8.08731010971537"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2004","1.45798092623416","10.0265483558885","-8.56856742965434","6.87700927733411"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2005","1.68617670131219","9.35614113634055","-7.66996443502836","5.54873111997074"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2006","1.89971336438006","8.93403038882544","-7.03431702444538","4.70283073033016"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2007","1.96799375019879","10.0500461129481","-8.08205236274931","5.10674696600684"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2008","2.18270395761144","9.8058962057004","-7.62319224808896","4.49254520820639"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2009","2.38844939889505","10.0215666473807","-7.63311724848565","4.19584633110373"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2010","2.64202190461406","8.7732971857214","-6.13127528110734","3.32067541544588"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2011","3.17555355681128","9.09629750817086","-5.92074395135958","2.86447617570805"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2012","3.32993008906416","9.11462222933509","-5.78469214027093","2.73718125772924"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2013","3.46712144480189","9.66898964258248","-6.20186819778059","2.7887657806388"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2014","3.60250354277132","9.54011563578304","-5.93761209301172","2.64819049378202"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2015","3.4390042715954","8.8632672918032","-5.4242630202078","2.57727719764983"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2016","3.61620163378151","8.74951702130983","-5.13331538752832","2.41953240095197"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2017","3.67757243799566","9.48713352870911","-5.80956109071345","2.5797271674898"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","1997","0.54994033357982",,,
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","1998","0.529055759058928",,,
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","1999","0.628271470547161",,,
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2000","0.685674133486319","3.04618433994395","-2.36051020645763","4.4426123010585"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2001","0.664104196678344","3.63394615558028","-2.96984195890194","5.47195180177481"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2002","0.721909295714648","3.57948474038734","-2.85757544467269","4.95835801206003"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2003","0.856347326363799","3.76763942254622","-2.91129209618242","4.39966273795036"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2004","0.954599590484179","3.56019664147306","-2.60559705098888","3.7295182995703"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2005","1.11677062570567","3.2665072036541","-2.14973657794843","2.92495802492123"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2006","1.2718436228981","3.13093933313816","-1.85909571024006","2.46173293380503"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2007","1.3819454321139","3.55176371553739","-2.16981828342349","2.57011864072261"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2008","1.51617909073689","3.37617341657254","-1.85999432583565","2.22676426366733"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2009","1.6590967479853","3.57174689219509","-1.91265014420979","2.1528261667274"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2010","1.82554999293704","3.12333425700755","-1.29778426407051","1.71090042403197"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2011","2.15470840305623","3.20492798959272","-1.05021958653649","1.48740682732144"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2012","2.2422943249418","3.2967026414419","-1.0544083165001","1.47023635781064"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2013","2.27957873467717","3.45290941185078","-1.17333067717361","1.51471381941093"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2014","2.57842674393145","3.40082124952159","-0.82239450559014","1.31895205381565"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2015","2.41145654842314","3.16009271567951","-0.74863616725637","1.31044978510847"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2016","2.41981657333871","3.11654083830415","-0.69672426496544","1.28792441238806"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2017","2.39735371869744","3.36250839429239","-0.96515467559495","1.40259168601926"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","1997","0.708151317853319",,,
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","1998","0.668268182926923",,,
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","1999","0.688679941864416",,,
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2000","0.722704678268667","3.65326081343541","-2.93055613516674","5.05498431556756"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2001","0.686868861154702","4.32708601721066","-3.64021715605596","6.29972657362332"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2002","0.769921680661564","4.10525814023794","-3.33533645957638","5.33204641894283"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2003","0.883073198804238","4.30350212540991","-3.42042892660567","4.87332435322151"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2004","0.959770274899738","4.22243204952627","-3.26266177462653","4.39941948605083"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2005","1.10400053553078","3.82991102306265","-2.72591048753187","3.46912062069002"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2006","1.2099193705321","3.7296562376573","-2.5197368671252","3.08256593661862"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2007","1.23695186628882","4.11229537962975","-2.87534351334093","3.32453953278531"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2008","1.3078900698386","3.98992069864484","-2.68203062880624","3.05065447827524"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2009","1.43162537666196","4.15559632731954","-2.72397095065758","2.90271211663551"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2010","1.57253777531002","3.74282422528997","-2.17028644997995","2.38011721184382"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2011","1.80460723489828","3.76685255900164","-1.96224532410336","2.08735312934394"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2012","1.80876712098975","3.94221548883886","-2.13344836784911","2.17950417336296"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2013","1.83635908606332","4.05037611538365","-2.21401702932033","2.20565582522676"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2014","1.88253153301149","3.89606959464652","-2.01353806163503","2.0695906157885"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2015","1.71617866229893","3.76567595252816","-2.04949729022923","2.19422140319808"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2016","1.81463302686233","3.69722207809379","-1.88258905123146","2.03744890749984"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2017","1.86687231905347","3.99579322220649","-2.12892090315302","2.14036770561385"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","1997","0.44464096987461",,,
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","1998","0.418608238814921",,,
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","1999","0.457094661108517",,,
