"distcode","county_cn","county_en","city_cn","city_en","province_cn","province_en","co2_mt_1997","co2_mt_1998","co2_mt_1999","co2_mt_2000","co2_mt_2001","co2_mt_2002","co2_mt_2003","co2_mt_2004","co2_mt_2005","co2_mt_2006","co2_mt_2007","co2_mt_2008","co2_mt_2009","co2_mt_2010","co2_mt_2011","co2_mt_2012","co2_mt_2013","co2_mt_2014","co2_mt_2015","co2_mt_2016","co2_mt_2017"
"350723","光泽县","Guangze County","南平市","Nanping City","福建省","Fujian Province","0.154936750327442","0.146009194344549","0.145587921201741","0.1517765092066","0.143983613896157","0.1617648046673","0.186661328981913","0.203025402787379","0.233885076216868","0.256324227285916","0.264319351754098","0.282530652109568","0.309162478881918","0.339165105820958","0.389473386907101","0.388845339487322","0.393178720544544","0.369290959120736","0.321332865213881","0.321097342234631","0.31183553771184"
"350724","松溪县","Songxi County","南平市","Nanping City","福建省","Fujian Province","0.13267195949425","0.129381380857265","0.139395176559934","0.146051392085645","0.140170243704686","0.152039218998566","0.183163178138924","0.20165669220679","0.232835479764137","0.255365647527928","0.264907163507443","0.290367268737425","0.317737788515139","0.35599957822667","0.422897284838037","0.448515424310467","0.459518693756424","0.434590108499494","0.388592576247254","0.416253601696563","0.428189705337068"
"350725","政和县","Zhenghe County","南平市","Nanping City","福建省","Fujian Province","0.156115474548022","0.159724106199025","0.179706438850945","0.189294297999243","0.182348429155808","0.196235234885598","0.225140988254796","0.245151272878843","0.282341445784611","0.310196409684826","0.320161468321865","0.3371807417512","0.370317976529363","0.431259572511028","0.536198633756467","0.60829550926344","0.657108872590082","0.62490717615861","0.544422410646175","0.544913447652653","0.532352856221472"
"350781","邵武市","Shaowu City","南平市","Nanping City","福建省","Fujian Province","0.483538869153773","0.472132806317786","0.487474163124931","0.510631722788177","0.48626247774882","0.519518626861496","0.59608490364539","0.653027025894387","0.753785185802906","0.836456696820083","0.866042649928179","0.927814163387553","1.01527152736478","1.12320590153992","1.31769468792133","1.31556983221456","1.33995307961581","1.25680975477284","1.10104661266616","1.10100473965983","1.07067767096027"
"350782","武夷山市","Wuyishan City","南平市","Nanping City","福建省","Fujian Province","0.478169125482239","0.502839644363647","0.531991818002831","0.560452422840745","0.553978687815552","0.623668569592498","0.822205374136223","0.903501062142187","1.04732232708331","1.15259630100443","1.20305472184593","1.31201460490589","1.43749269377943","1.58664902423833","1.92555642486871","1.95044822286841","1.98791161107322","1.90773994224891","1.68799708117502","1.70407960565637","1.65832802132247"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","0.578098745515914","0.558670258992485","0.617521800602891","0.649496265721985","0.62215712457216","0.678821257941775","0.777289117312239","0.844950665083654","0.97280097893942","1.07897737559098","1.14251011125141","1.21323199004423","1.32759333084841","1.46831258585701","1.7312446114736","1.76691322263039","1.81977409276035","1.76798022933898","1.53962835344269","1.53306664580632","1.50788511978688"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","0.410196028762085","0.408655824902824","0.441320688907686","0.464587163815388","0.453559939440142","0.488987674382432","0.558864578675983","0.608619971501941","0.701480295908483","0.783543094179161","0.847232673821142","0.955654775091781","1.06378972660537","1.27149779817258","1.75843693521402","1.92527932453068","1.95845895055242","1.85986064469442","1.65501046940322","1.69974214244645","1.68319573170136"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","1.83501167272847","1.73269098791586","1.90841694782347","2.04886106328653","2.01357501776929","2.15895690977964","2.51055289699662","2.7430480824539","3.22208617714173","3.60291787837264","3.7112474733687","3.95728517031424","4.33256235916346","4.86615278833339","5.67866360779168","5.75293144813861","5.83677385000381","5.6313827407426","5.00397973867392","5.16399871401047","5.25128860506172"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","0.339603544885085","0.328186917296476","0.340016734106795","0.362631354661356","0.357879014635954","0.416599770924006","0.524862552482126","0.59371623406886","0.760082764519291","0.892246038734968","1.01671839603559","1.13383468999884","1.24093757034428","1.37101923798282","1.62530785023487","1.6608644936793","1.69224121322372","1.61369871387239","1.41532560742873","1.41034478429072","1.37085619548676"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","0.858111232582753","0.865495897648363","0.933935998527703","0.996779434059077","0.988934002988214","1.0744925533761","1.23078939259738","1.34270507955788","1.54553077664625","1.70473824160536","1.76304338553252","1.87253892055101","2.04949900233984","2.2850320633047","2.73537781626318","2.7753659358026","2.82030670598606","2.68072547740642","2.39982599195618","2.46826047119969","2.53685035147095"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","0.734083250706094","0.719122590599712","0.815339096425161","0.877526462539606","0.849225985973403","0.926146594758066","1.09729995642891","1.202032047664","1.40436005375394","1.59258440992079","1.70994439048037","1.98678854191502","2.18512429417052","2.46476481281274","3.03619289764161","3.23886958047149","3.44796291805535","3.38501611238376","3.09979820708809","3.23661066475012","3.2091763564991"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","0.469001270433278","0.452349349394958","0.482917237822469","0.509048179754721","0.484991354351663","0.518656866106039","0.594125939173316","0.646639709851638","0.745038548696815","0.822078000450267","0.853698603107936","0.915028104678945","1.00443955730176","1.10488603451017","1.29531767150994","1.31161067966705","1.36683220669303","1.29675628351125","1.15982836250822","1.16321936322977","1.14455713206941"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","0.489563459614519","0.459631603476981","0.486889941932308","0.512337076824206","0.489729177922885","0.537123168008699","0.634564562918273","0.695304974939249","0.808888999571278","0.890328879218993","1.00182716495086","1.14249621364015","1.25018987810644","1.37522785608425","1.61057867487547","1.62381813769906","1.65506795237223","1.6046109175892","1.42056388209391","1.42577553229804","1.39789545477488"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","0.519293503844722","0.495436019380258","0.537600341452016","0.568735571015744","0.54831641086458","0.594614921265646","0.695012609485129","0.755528240485168","0.874663710609081","0.970466146986766","1.03180556437145","1.11981127077004","1.22604361150764","1.40270765662887","1.67176140329142","1.7389163581873","1.79289496568312","1.74960118687385","1.53701802048353","1.54132373177246","1.53021814896333"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","0.683660047936809","0.678341967740387","0.784959594408746","0.84926630994255","0.818141241079289","0.878626644528554","1.00508870020771","1.09983499098002","1.28837964572718","1.4363359093688","1.50460215131188","1.67765463862141","1.83579325963825","2.03598089800844","2.42040006626995","2.48663059644511","2.52520820445736","2.61169682254508","2.4382210865778","2.51046229648246","2.56701418594305"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","0.310397378086252","0.301242577192993","0.347261076895325","0.464343541810241","0.478635737365878","0.519641735540847","0.592446826768681","0.647856341478828","0.750811329186835","0.855244860076642","0.880346069259572","0.950499106257664","1.0403204581355","1.14276359742302","1.32477602222873","1.33366881528888","1.35367859131482","1.25667198246056","1.15463372825956","1.21235461624606","1.23213782589841"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","0.476990401261658","0.464000955926194","0.542390955231527","0.587250843406918","0.566574365114654","0.611480810336742","0.719919443487214","0.783358688957146","0.901428420153719","0.98887087834013","1.04101461517385","1.11548050894938","1.22062762647613","1.33957838510745","1.5363662913339","1.56612762914966","1.60359728350095","1.53511071346506","1.37524460641141","1.49180951771136","1.4974842275219"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","0.0982270183817254","0.0963684956854298","0.115675796139425","0.124856277637853","0.120525609384986","0.128402352563161","0.145942853169517","0.15907458525513","0.184204177454272","0.201876897032213","0.21474722722201","0.256752307938987","0.28095422350948","0.316884186460457","0.367662877240303","0.369049576749786","0.373734245637614","0.348897504370374","0.304371764254486","0.310056777991534","0.318554721191636"
"350924","寿宁县","Shouning County","宁德市","Ningde City","福建省","Fujian Province","0.169998226479306","0.16360797504277","0.161946114595195","0.169804537587481","0.168134958442142","0.1849092363853","0.210308828680521","0.22918298277197","0.265722835283039","0.291791678331461","0.298804307950333","0.317382973428194","0.347300040145454","0.383231813000615","0.470200598011482","0.478491865027308","0.489829198758403","0.473409216338617","0.423434557230653","0.426850851949468","0.424109839270739"
"350925","周宁县","Zhouning County","宁德市","Ningde City","福建省","Fujian Province","0.168688532900883","0.166399505774212","0.176201111695205","0.185518156919464","0.178535058964336","0.195004148092088","0.222762245681563","0.243630483344855","0.284090773205829","0.313839012765179","0.32231677808413","0.359659457867947","0.393561578956252","0.447598913375395","0.541863701202388","0.548059831219222","0.557027016451471","0.623816343370403","0.566224603571865","0.596262596141392","0.623400295129238"
"350926","柘荣县","Zherong County","宁德市","Ningde City","福建省","Fujian Province","0.118920176920809","0.112996309172714","0.130748702909108","0.137402810902925","0.131619049941993","0.142313633329832","0.167491462362331","0.187969586400899","0.216566734746808","0.237727779980954","0.243158128633681","0.258402121965904","0.282759551853316","0.310199910652307","0.35633274234846","0.355758136054583","0.361438474740585","0.387294220619253","0.351477710749797","0.371974238026485","0.365650739845987"
"350981","福安市","Fu'an City","宁德市","Ningde City","福建省","Fujian Province","0.828512157710393","0.811849959244131","0.870022200054707","0.995195891025622","1.00129856694238","1.0797862265882","1.24632118234026","1.38194144953477","1.60990602574707","1.80749799166164","1.89118634776172","2.07278509806808","2.26816939798698","2.49595809991744","2.93025613640288","2.9767171225044","3.03505377444348","3.1802910931177","2.87527270832099","3.00203825261626","3.00324611284595"
"350982","福鼎市","Fuding City","宁德市","Ningde City","福建省","Fujian Province","0.637951742049846","0.634284330544151","0.720461574743127","0.844150247834462","0.854194922889563","0.930332289856002","1.06091918766182","1.16264359873372","1.3447079886904","1.48445661321978","1.55319458958839","1.72405565812846","1.88837344765247","2.17610312420892","2.78183136931974","2.9275105122711","2.96528242330685","2.99108137552702","2.80556571453884","2.87109154188149","2.84222166203036"
