"distcode","county_cn","county_en","city_cn","city_en","province_cn","province_en","year","co2_million_tons","co2_10000_tons"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","1997","0.51863865705551","51.863865705551"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","1998","0.480628769413479","48.0628769413479"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","1999","0.468895929199509","46.8895929199509"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2000","0.488827553327518","48.8827553327518"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2001","0.464075596634806","46.4075596634806"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2002","0.494650673632581","49.4650673632581"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2003","0.563342211755009","56.3342211755009"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2004","0.612269866383512","61.2269866383512"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2005","0.704279219782432","70.4279219782432"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2006","0.771848421131711","77.1848421131711"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2007","0.78884337298888","78.884337298888"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2008","0.830268909046074","83.0268909046074"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2009","0.908531489035476","90.8531489035476"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2010","0.996699792726406","99.6699792726406"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2011","1.14037807686399","114.037807686399"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2012","1.13853915401888","113.853915401888"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2013","1.15122729375443","115.122729375443"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2014","1.06979047152468","106.979047152468"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2015","0.92306757533394","92.306757533394"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2016","0.913961033076823","91.3961033076823"
"350102","鼓楼区","Gulou District","福州市","Fuzhou City","福建省","Fujian Province","2017","0.878861222362786","87.8861222362786"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","1997","0.271499478807089","27.1499478807089"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","1998","0.251601878533874","25.1601878533874"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","1999","0.242218106461645","24.2218106461645"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2000","0.252514208334898","25.2514208334898"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2001","0.239548982027877","23.9548982027877"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2002","0.255204292294759","25.5204292294759"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2003","0.290066667900679","29.0066667900679"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2004","0.315259670395683","31.5259670395683"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2005","0.362635574418525","36.2635574418525"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2006","0.397427167661708","39.7427167661708"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2007","0.406177921561338","40.6177921561338"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2008","0.427508059724916","42.7508059724916"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2009","0.467805707096508","46.7805707096508"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2010","0.513203842603537","51.3203842603537"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2011","0.58718424076976","58.718424076976"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2012","0.586237373641613","58.6237373641613"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2013","0.592770536500975","59.2770536500975"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2014","0.556318049853889","55.6318049853889"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2015","0.482534903094698","48.2534903094698"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2016","0.478968783622218","47.8968783622218"
"350103","台江区","Taijiang District","福州市","Fuzhou City","福建省","Fujian Province","2017","0.46068754410581","46.068754410581"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","1997","1.08206883449309","108.206883449309"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","1998","1.00313049979859","100.313049979859"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","1999","0.992358117790039","99.2358117790039"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2000","1.03929147395723","103.929147395723"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2001","1.01920985117505","101.920985117505"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2002","1.1383859579593","113.83859579593"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2003","1.3502862253939","135.02862253939"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2004","1.50542955969458","150.542955969458"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2005","1.73235894523235","173.235894523235"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2006","1.93249679210324","193.249679210324"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2007","1.97974998526568","197.974998526568"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2008","2.1152678092612","211.52678092612"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2009","2.31465660284075","231.465660284075"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2010","2.5578495425855","255.78495425855"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2011","2.95886472700478","295.886472700478"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2012","2.9540933936615","295.40933936615"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2013","2.98701448349695","298.701448349695"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2014","2.83072193748481","283.072193748481"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2015","2.53902543074188","253.902543074188"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2016","2.54973470228153","254.973470228153"
"350104","仓山区","Cangshan District","福州市","Fuzhou City","福建省","Fujian Province","2017","2.4721135090876","247.21135090876"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","1997","0.674099284814321","67.4099284814321"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","1998","0.63598352316329","63.598352316329"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","1999","0.707141331551315","70.7141331551315"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2000","0.780564904491087","78.0564904491087"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2001","0.750309474340088","75.0309474340088"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2002","0.800821959178681","80.0821959178681"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2003","0.921273006009682","92.1273006009682"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2004","1.0018961449912","100.18961449912"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2005","1.15560569445672","115.560569445672"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2006","1.32456550958743","132.456550958743"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2007","1.36901357354031","136.901357354031"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2008","1.46008541382171","146.008541382171"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2009","1.59771558429488","159.771558429488"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2010","1.75375591944209","175.375591944209"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2011","2.03007691924596","203.007691924596"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2012","2.02736890093426","202.736890093426"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2013","2.04996236187915","204.996236187915"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2014","2.02714699633409","202.714699633409"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2015","1.93524063867097","193.524063867097"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2016","1.97175687420957","197.175687420957"
"350105","马尾区","Mawei District","福州市","Fuzhou City","福建省","Fujian Province","2017","1.95571589233275","195.571589233275"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","1997","1.64877324587672","164.877324587672"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","1998","1.56204350059381","156.204350059381"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","1999","1.67437793805855","167.437793805855"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2000","1.75955993217443","175.955993217443"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2001","1.70954541250381","170.954541250381"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2002","1.825947932135","182.5947932135"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2003","2.0994502099285","209.94502099285"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2004","2.28179261679538","228.179261679538"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2005","2.62486579553785","262.486579553785"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2006","2.8954860169777","289.54860169777"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2007","2.97236809941413","297.236809941413"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2008","3.16310594310698","316.310594310698"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2009","3.4612657672196","346.12657672196"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2010","3.79716379057069","379.716379057069"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2011","4.39042727058914","439.042727058914"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2012","4.39833568367005","439.833568367005"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2013","4.45535828713058","445.535828713058"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2014","4.22097971821636","422.097971821636"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2015","3.74611121775881","374.611121775881"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2016","3.75267988533446","375.267988533446"
"350111","晋安区","Jin'an District","福州市","Fuzhou City","福建省","Fujian Province","2017","3.70568288414368","370.568288414368"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","1997","1.55107010492636","155.107010492636"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","1998","1.44856170781562","144.856170781562"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","1999","1.58066885876176","158.066885876176"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2000","1.67270868733951","167.270868733951"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2001","1.6573137965479","165.73137965479"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2002","1.97737160773681","197.737160773681"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2003","2.5418963285498","254.18963285498"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2004","2.78045950499","278.045950499"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2005","3.19847025695529","319.847025695529"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2006","3.60656048145299","360.656048145299"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2007","3.77179208396322","377.179208396322"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2008","4.15278813250392","415.278813250392"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2009","4.54491410560717","454.491410560717"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2010","5.34048880494139","534.048880494139"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2011","6.2400717916825","624.00717916825"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2012","6.30579882173695","630.579882173695"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2013","6.39980577782359","639.980577782359"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2014","6.56389318473705","656.389318473705"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2015","6.03570734793279","603.570734793279"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2016","6.27149258870529","627.149258870529"
"350121","闽侯县","Minhou County","福州市","Fuzhou City","福建省","Fujian Province","2017","6.17454369774025","617.454369774025"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","1997","0.937740602150872","93.7740602150872"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","1998","0.889648707020404","88.9648707020404"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","1999","0.959758575241655","95.9758575241655"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2000","1.08387430089914","108.387430089914"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2001","1.04960125603435","104.960125603435"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2002","1.1260750900242","112.60750900242"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2003","1.33293539721267","133.293539721267"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2004","1.45798092623416","145.798092623416"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2005","1.68617670131219","168.617670131219"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2006","1.89971336438006","189.971336438006"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2007","1.96799375019879","196.799375019879"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2008","2.18270395761144","218.270395761144"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2009","2.38844939889505","238.844939889505"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2010","2.64202190461406","264.202190461406"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2011","3.17555355681128","317.555355681128"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2012","3.32993008906416","332.993008906416"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2013","3.46712144480189","346.712144480189"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2014","3.60250354277132","360.250354277132"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2015","3.4390042715954","343.90042715954"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2016","3.61620163378151","361.620163378151"
"350122","连江县","Lianjiang County","福州市","Fuzhou City","福建省","Fujian Province","2017","3.67757243799566","367.757243799566"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","1997","0.54994033357982","54.994033357982"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","1998","0.529055759058928","52.9055759058928"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","1999","0.628271470547161","62.8271470547161"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2000","0.685674133486319","68.5674133486319"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2001","0.664104196678344","66.4104196678344"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2002","0.721909295714648","72.1909295714648"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2003","0.856347326363799","85.6347326363799"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2004","0.954599590484179","95.4599590484179"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2005","1.11677062570567","111.677062570567"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2006","1.2718436228981","127.18436228981"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2007","1.3819454321139","138.19454321139"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2008","1.51617909073689","151.617909073689"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2009","1.6590967479853","165.90967479853"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2010","1.82554999293704","182.554999293704"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2011","2.15470840305623","215.470840305623"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2012","2.2422943249418","224.22943249418"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2013","2.27957873467717","227.957873467717"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2014","2.57842674393145","257.842674393145"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2015","2.41145654842314","241.145654842314"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2016","2.41981657333871","241.981657333871"
"350123","罗源县","Luoyuan County","福州市","Fuzhou City","福建省","Fujian Province","2017","2.39735371869744","239.735371869744"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","1997","0.708151317853319","70.8151317853319"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","1998","0.668268182926923","66.8268182926923"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","1999","0.688679941864416","68.8679941864416"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2000","0.722704678268667","72.2704678268667"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2001","0.686868861154702","68.6868861154702"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2002","0.769921680661564","76.9921680661564"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2003","0.883073198804238","88.3073198804238"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2004","0.959770274899738","95.9770274899738"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2005","1.10400053553078","110.400053553078"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2006","1.2099193705321","120.99193705321"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2007","1.23695186628882","123.695186628882"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2008","1.3078900698386","130.78900698386"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2009","1.43162537666196","143.162537666196"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2010","1.57253777531002","157.253777531002"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2011","1.80460723489828","180.460723489828"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2012","1.80876712098975","180.876712098975"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2013","1.83635908606332","183.635908606332"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2014","1.88253153301149","188.253153301149"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2015","1.71617866229893","171.617866229893"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2016","1.81463302686233","181.463302686233"
"350124","闽清县","Minqing County","福州市","Fuzhou City","福建省","Fujian Province","2017","1.86687231905347","186.687231905347"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","1997","0.44464096987461","44.464096987461"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","1998","0.418608238814921","41.8608238814921"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","1999","0.457094661108517","45.7094661108517"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2000","0.483467869214283","48.3467869214283"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2001","0.463382256599993","46.3382256599993"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2002","0.498959477409868","49.8959477409868"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2003","0.572437403946782","57.2437403946782"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2004","0.623523708935022","62.3523708935022"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2005","0.718973570120665","71.8973570120665"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2006","0.805398712661281","80.5398712661281"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2007","0.838611434772083","83.8611434772083"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2008","0.89708637713622","89.708637713622"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2009","0.986160607820424","98.6160607820424"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2010","1.08928939095782","108.928939095782"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2011","1.30126599232816","130.126599232816"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2012","1.3291440695203","132.91440695203"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2013","1.3982865043366","139.82865043366"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2014","1.40028345717","140.028345717"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2015","1.2386453658664","123.86453658664"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2016","1.23279776698293","123.279776698293"
"350125","永泰县","Yongtai County","福州市","Fuzhou City","福建省","Fujian Province","2017","1.22958481518686","122.958481518686"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","1997","0.204181228876146","20.4181228876146"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","1998","0.193343845877695","19.3343845877695"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","1999","0.201906844170633","20.1906844170633"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2000","0.213534687511373","21.3534687511373"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2001","0.209504247185982","20.9504247185982"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2002","0.227997274158173","22.7997274158173"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2003","0.268937836809023","26.8937836809023"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2004","0.292751985292663","29.2751985292663"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2005","0.338319923263593","33.8319923263593"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2006","0.375954981082783","37.5954981082783"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2007","0.409312917579178","40.9312917579178"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2008","0.459060752989707","45.9060752989707"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2009","0.502558277715351","50.2558277715351"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2010","0.628817057507469","62.8817057507469"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2011","0.931337088109489","93.1337088109489"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2012","1.08480779801699","108.480779801699"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2013","1.22271433385343","122.271433385343"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2014","1.26653541731451","126.653541731451"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2015","1.17183657338593","117.183657338593"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2016","1.22168103430726","122.168103430726"
"350128","平潭县","Pingtan County","福州市","Fuzhou City","福建省","Fujian Province","2017","1.28710064699998","128.710064699998"
"350181","福清市","Fuqing City","福州市","Fuzhou City","福建省","Fujian Province","1997","3.15099178032791","315.099178032791"
"350181","福清市","Fuqing City","福州市","Fuzhou City","福建省","Fujian Province","1998","2.92236856311559","292.236856311559"
"350181","福清市","Fuqing City","福州市","Fuzhou City","福建省","Fujian Province","1999","2.89131068229301","289.131068229301"
"350181","福清市","Fuqing City","福州市","Fuzhou City","福建省","Fujian Province","2000","3.01969475379745","301.969475379745"
"350181","福清市","Fuqing City","福州市","Fuzhou City","福建省","Fujian Province","2001","2.86846328069367","286.846328069367"
"350181","福清市","Fuqing City","福州市","Fuzhou City","福建省","Fujian Province","2002","3.06048176866749","306.048176866749"
"350181","福清市","Fuqing City","福州市","Fuzhou City","福建省","Fujian Province","2003","3.53243272125067","353.243272125067"
"350181","福清市","Fuqing City","福州市","Fuzhou City","福建省","Fujian Province","2004","3.84653296831549","384.653296831549"
