unit_id,county_cn,350102,350103,350104,350105,350111,350121,350122,350123,350124,350125,350128,350181,350182,350203,350205,350206,350211,350212,350213,350302,350303,350304,350305,350322,350402_350403,350421,350423,350424,350425,350426,350427,350428,350429,350430,350481,350502,350503,350504,350505,350521,350524,350525,350526,350581,350582,350583,350602,350603,350622,350623,350624,350625,350626,350627,350628,350629,350681,350702,350721,350722,350723,350724,350725,350781,350782,350783,350784,350802,350821,350822,350823,350824,350825,350881,350902,350921,350922,350923,350924,350925,350926,350981,350982
350102,鼓楼区,0,0.2552417285480123,0.12302058264502577,0.035572635564528145,0.06754558273753292,0.050116865958853576,0.018672975026806607,0.016608486664135235,0.015048705508553889,0.01340609513047923,0.010322304122548776,0.017660442736226266,0.023692005018120597,0.0037604136252440894,0.0036619294604525224,0.003771592100618092,0.0039084620209639594,0.004220143876677639,0.0043391313292316155,0.010040149252530477,0.013867020933088982,0.010226063641109858,0.008408358721398687,0.008578779270545508,0.004618152912613033,0.0038692299331783498,0.003342485777976246,0.00310046498050075,0.005348771879538481,0.007147893944001151,0.005208052999312434,0.003957084585228495,0.0034890351568624624,0.003089770133311654,0.004035057114805438,0.005291633491338121,0.005466606559655156,0.0063652545652173416,0.00716708157002793,0.006072287298975682,0.004571379706934792,0.005709783899263398,0.006915450342468261,0.004903692016547584,0.004906731280259983,0.00530000092728483,0.003366248855465725,0.003391142279895434,0.002621619981546146,0.0029587112110956012,0.002435036927024546,0.0037361046741994602,0.002458043493846823,0.0031337045406634777,0.002787921135449704,0.003643478755290386,0.0033351479884285167,0.00673793223836101,0.0046624774557581005,0.0035910906982944096,0.0030903681360806494,0.004545438059120619,0.005723787875569432,0.0036302411185615575,0.0035995693723187734,0.005904237836444102,0.0042150316918536206,0.0032505124268145703,0.0027237960255538022,0.0027165700570161875,0.0027431196113079336,0.002410488584711142,0.0031192233233313816,0.0039016873640259557,0.01049232917980897,0.00737038599972949,0.0117296551299726,0.007878201652536556,0.0053949179386812264,0.007128273067334805,0.00584062987269083,0.006930688217559654,0.005235832255670842
350103,台江区,0.24314802440654945,0,0.18009584825480532,0.03581406327131283,0.05134503642167672,0.041581982697562865,0.017417488055195062,0.015053856828970954,0.013814014605686516,0.012801993138576086,0.010235234578095475,0.018004567852938823,0.024595504415069254,0.003613044704104564,0.003513944925877306,0.0036237604995138905,0.0037518986337941504,0.0040522991761956706,0.004174429474104588,0.00982265163022488,0.013731593502339509,0.010054578465588984,0.00826057580409179,0.008305247136661626,0.004363426449252428,0.0036567718356814473,0.003168654923597903,0.002938215329891049,0.005074635374602373,0.0067313158646951895,0.004901594053419251,0.0037304025506835026,0.0032922948739489244,0.002920192973372061,0.0038267273450083425,0.00510811601972357,0.005280477961178725,0.006155474734684222,0.0069635884066930635,0.005886186642934099,0.004376332543557651,0.00546452567195325,0.006596667937259697,0.004736336458827386,0.0047336870784958855,0.005103152596751868,0.0032237940293037026,0.0032491260788608746,0.0025094552803962868,0.0028353808993596898,0.002329568303400519,0.003579703649701556,0.002353919879829869,0.0029958115437588653,0.002666899579747866,0.0034841516199658456,0.0031980471350238015,0.006295578616273669,0.004377542106822569,0.0033734815215261484,0.0029126864561660323,0.004254454042783493,0.005333903027002038,0.0034179864410061813,0.003382590644927621,0.005502629841109385,0.003953108360850541,0.0030975038837863242,0.0025885661198333963,0.002592071708432541,0.002612677722384712,0.0022950386222172514,0.0029655494379665455,0.003718733571811177,0.009651934174119655,0.00691865645974464,0.010696227912395991,0.007280646810122454,0.00504553348028876,0.006618752612983762,0.005475694082482825,0.006461051489596739,0.004931126748868192
350104,仓山区,0.13554631267516873,0.20830253784745423,0,0.0365625181793166,0.04837208529655034,0.04767066962943388,0.018415489808699344,0.016134020430486926,0.016268341187170146,0.015742607583992606,0.012046041745428867,0.022569708460413184,0.02848967285234722,0.0042644338755516474,0.00414504576761247,0.004277348126693989,0.004431640286761935,0.004794418944667642,0.004942758229588305,0.012009706397129626,0.017170186456976457,0.01228352816623878,0.009931341457397441,0.010067897717800504,0.005106020708105462,0.004264876045394477,0.0037014176339333444,0.0034268022956550764,0.005987293487218035,0.007936823454268514,0.005719613973994001,0.00433509053318355,0.0038220243223820328,0.003391816439996086,0.0044865108198486135,0.00607973318690965,0.0062907855083052895,0.0073711588529347975,0.008372608134779694,0.00703205265752535,0.005181476240226305,0.0065029203818622,0.007875070262036443,0.005622752644976811,0.0056216849669528226,0.006074288501018038,0.0037955972828014354,0.003826349791191207,0.002943295492559254,0.003331855443261996,0.0027294611060304937,0.004222861210737608,0.0027586467914052686,0.0035210169104539137,0.003130039643646733,0.004105227191112819,0.003765663490464635,0.00731464103947991,0.005068567020214776,0.003860871727882532,0.003362887700016203,0.004851187967683412,0.006051735775966205,0.003953385130863383,0.00388669602379836,0.006306469606493153,0.00454411015250851,0.003635395362033516,0.0030237411336850504,0.0030376764294496807,0.0030583132563258026,0.002681763547954415,0.0034716220854906507,0.004377728399628507,0.010652730136289602,0.007706336322979329,0.012107793188183693,0.0082175286174757,0.005695113867296046,0.007430941628773308,0.006150216967387272,0.007229926476635697,0.005551473907453002
350105,马尾区,0.05782796299563472,0.061116205103631915,0.053944605633458154,0,0.04863088653384842,0.03427662766544053,0.043470427022459505,0.026913015191997618,0.01727141908365261,0.016285522912152753,0.01989232919844398,0.027380881120080084,0.0620840030807409,0.005802404377276152,0.005619796739124163,0.005817418364144957,0.005969993091183746,0.0064016335239565104,0.006637751116293729,0.014427055781412205,0.0190945316611811,0.015172196554095109,0.013508707448471139,0.012093993726580848,0.006644768120774944,0.0056747228313139084,0.004968379166577693,0.004636218663277629,0.007591289144521346,0.009677201938961152,0.0073970084808425525,0.005808837126425519,0.005184961429844511,0.004631935171885716,0.005900163446418331,0.008050677504736462,0.008310426612245103,0.009484517566477781,0.010767276258517804,0.00930073362342175,0.006770381594568564,0.008219585817683846,0.009589715940793782,0.007592620536431661,0.007523925536423306,0.007927735947206537,0.005148949211332022,0.005196516305428354,0.004080458943227098,0.004594134697730779,0.0037971671164618026,0.005673391632485483,0.0038547267392135967,0.004780562893884559,0.004304012669317882,0.005494914179364589,0.005142785018985333,0.009290820439879359,0.0067740925763200835,0.005572152745723629,0.004687858416648663,0.006996553766278137,0.00874609256738984,0.005413121658390958,0.005480854481087342,0.008565105078333232,0.006309574057040673,0.004886635936674559,0.004120858822228938,0.004154144800148586,0.004167745176953123,0.0036880207264549745,0.004677907589660791,0.005779872900790551,0.016698506668092403,0.013272958175167628,0.0153845884616702,0.011592507983572564,0.008722866543182228,0.011195062592147125,0.009906746062751163,0.011453369785451617,0.009101912195919451
350111,晋安区,0.09478891604757014,0.07563799397295505,0.06160918814709997,0.04198082215193277,0,0.07454463557061766,0.029902350956267313,0.030090013498541256,0.022254417855886912,0.017206879148347405,0.012797836613106907,0.01964722147962832,0.02614227673708681,0.0050453836045990085,0.004931896648981609,0.00506010777229052,0.005251081392638206,0.0056548106461752875,0.005782723398857358,0.01243410829537204,0.01637279031753176,0.012544276198755006,0.010495461337711825,0.010963778183341533,0.0065247472602142035,0.005488316435677507,0.0046951509880480006,0.004367930124834477,0.007398588330709317,0.010061642563454334,0.007457871632288042,0.00567647121720063,0.004999902887436003,0.0044065339350601715,0.005635141124085391,0.006954339880954894,0.007165705074440633,0.008273441213948643,0.009175847981851932,0.007870293776208676,0.006164227758548599,0.007655105685649116,0.009298722174096195,0.006454146991516768,0.006473742028282625,0.007006318065798274,0.004565934364011985,0.004593191613484572,0.0035760739148066904,0.004015520894579556,0.0033302049130186323,0.005050058999723978,0.003352239282458918,0.004277890642906497,0.003806264397486726,0.00495536734635997,0.004509125575560064,0.009882953570059907,0.006792844208986206,0.005306736272105119,0.0044745495574380475,0.006820183361570642,0.00875746010008451,0.005258157978247328,0.00528710979528622,0.008902753345006132,0.006221475729107929,0.004480475116105333,0.0038023257820592802,0.0037391488513475106,0.0037981862808810947,0.0033478621091100062,0.004338082801550736,0.005355127173392421,0.0173537902250909,0.011239740480803926,0.019151757380243516,0.012449526744749428,0.008216865174335954,0.011181577326763037,0.00887443228976202,0.010772302218883412,0.00781954707703227
350121,闽侯县,0.07296351891206478,0.0635488932843947,0.0629887791220802,0.030697153227356434,0.07733527928265015,0,0.022140586567857452,0.023687717984371758,0.031173613365948146,0.022928382437079578,0.01272273235282142,0.02135589731744751,0.023685818403087845,0.005523307326476144,0.005411861651183865,0.005540928700409933,0.005784976435911678,0.00626414741326757,0.006380013481651158,0.014420086912793964,0.01937927959750065,0.014244538254898447,0.01137344084705629,0.01288885521692292,0.007361980808969963,0.006087799657282073,0.005180086960832757,0.0047907310864141305,0.008516396494684582,0.011973460063738102,0.00844737588082972,0.00625401454336447,0.005459531462303055,0.004792713243487887,0.006312018964778009,0.007728192083834723,0.007971706541112948,0.009342169118482967,0.010326628724674608,0.008732572109950681,0.0069299769749347475,0.008800769627156589,0.010997326327729194,0.0070886766153022635,0.007150573385570872,0.007864331242573548,0.005009102832472686,0.005035322105766097,0.0038691029506866394,0.004360049482171691,0.003594783325180011,0.005574512750778361,0.003609265555463941,0.00469035301597033,0.004139300022514462,0.005484174294201537,0.004925613830183624,0.01133214159646642,0.0074770666959636045,0.005497365698564342,0.004780504437581632,0.007024978154864992,0.008924706101243662,0.005690247446878074,0.005579125046952773,0.009580074660240023,0.006629046385375687,0.004944169123781877,0.004153339511442758,0.004079244270287996,0.004151753697540042,0.0036365063485252497,0.00477698360659957,0.005982835787945182,0.015777422860812483,0.01025486471545987,0.02114905621964173,0.012701921057078309,0.00805919593665119,0.010896599068794399,0.008440839093448163,0.010203744757616786,0.007435847541613085
350122,连江县,0.03625142599609882,0.03549588687326347,0.032447775217469874,0.051913897280777346,0.041367217395474894,0.0295242472978903,0,0.055006717533445756,0.018087176725770423,0.015215031985772289,0.017357132413535703,0.020062636903013215,0.031636385423878234,0.006132618050848523,0.005974841899569083,0.006147083065049969,0.00630676797285724,0.006713261379686262,0.006903821843846307,0.013024010221710345,0.01600199180781388,0.013455597083236485,0.012336908541496697,0.011489668322263577,0.007493425705479531,0.006514666002452476,0.005647950715876766,0.005316761988232335,0.008212174774173693,0.010505382255664095,0.008460762266447734,0.006805736659162095,0.006113056910882099,0.005443728197579876,0.006579964140936548,0.008136224113537758,0.008355250667290193,0.009350510380453265,0.01033179463811306,0.009158411351069503,0.007129834830957885,0.008490394224073152,0.009834848734614179,0.007724369818967599,0.007675515611677919,0.008071311422954601,0.0055459635984610525,0.005585111890034313,0.004475802579862372,0.004981828664906698,0.0041910378540611784,0.006053493965584294,0.004239002003111824,0.005209919807855065,0.004714139057603494,0.00591868256247591,0.005519311452498242,0.010801092779580008,0.008092664599089135,0.0072182432151290405,0.005718122772781348,0.009279632912672468,0.011962537295477147,0.006523789083785021,0.0068963944924647766,0.010817648263198162,0.00789775048866162,0.005392601233220492,0.004673978990972628,0.004606737204620076,0.004662478446094179,0.004165175434079539,0.005244354580794459,0.006287032972452291,0.028448202701666796,0.022791356037280767,0.01943046351147052,0.016042022185062385,0.01265869445811839,0.016691275396006306,0.015253382501515252,0.01806510523922509,0.013740793122762567
350123,罗源县,0.03133007247394171,0.029809867835913363,0.027622565480123772,0.031229989816430714,0.040447633383634066,0.03069253041348041,0.0534484959606996,0,0.020857087842795975,0.015203596036139435,0.013330557178417813,0.016437141940801155,0.021788394034411133,0.005812944947093444,0.005709530771111729,0.00582767940864875,0.006025756178593471,0.006419818544975217,0.006525792615468086,0.011828869300516794,0.014269197969587236,0.011939895517436256,0.010634211330860897,0.01083651407239258,0.007946411893249124,0.006894374318685173,0.0058417766115840385,0.005507788806594799,0.008482166389750922,0.011313555635273375,0.009221245931717968,0.007342521420666628,0.0065445438975527594,0.00575145206173361,0.006800329931037793,0.007593967850023285,0.00777993064060579,0.008726468934558147,0.00945446536624903,0.008390962460319208,0.006966841080715797,0.00835791391724429,0.009880915199397496,0.0071455464525248535,0.007161528935908567,0.007657243409477948,0.005359301724141042,0.0053810199825462274,0.00430939651885121,0.004771957171044029,0.004044440107740904,0.00584915227092405,0.004059590781365138,0.005086482564449551,0.0045686884356517694,0.005789158033643429,0.005284253711968445,0.012373421862650717,0.009027147362224259,0.00804225707291063,0.006176175177476243,0.010789756927780328,0.014744318550055997,0.007114932883236434,0.00766083500900968,0.012998249532428098,0.008943495375453544,0.005384160115698204,0.0047392623937701816,0.004543234761536963,0.0046569585501608675,0.004161590341149328,0.005313778943479982,0.006290460947509949,0.050991834939062716,0.023029174165546992,0.027265613214010276,0.02200222229580668,0.014886265625671824,0.022230939861910316,0.016911781348779083,0.02240617058837541,0.014022426653635102
350124,闽清县,0.0270718126549682,0.026086693474423484,0.026561435117005715,0.019112802117023688,0.028528164269327746,0.038519750968990914,0.01676013050744432,0.01989026298387231,0,0.0346588220772937,0.011623593254463325,0.017749899690535052,0.016945332617231794,0.007027029731171399,0.006993557257138124,0.007052866294328328,0.007496610063725705,0.008163324571186228,0.008114358157640325,0.016194956527508575,0.019377009312037688,0.015182654108615632,0.011884819938644653,0.016314609403295436,0.011823625488348422,0.009335236068149353,0.007608523516908743,0.006963283981555318,0.013633389493416729,0.023191360569453468,0.014317568662603036,0.009648030393145452,0.008156487540455112,0.006992779971037884,0.009560194088530736,0.009605348908982795,0.009858448648742175,0.011613650637863258,0.012212693449937365,0.010415417207146076,0.00953557845564369,0.012572322277550844,0.017088955726552033,0.008634450755918675,0.008870397508597621,0.010154771029277972,0.006593228911701747,0.0065908323973903615,0.004992373767543387,0.005603854192634622,0.004641409687907561,0.0073803584187706935,0.00459909853689221,0.006271081021552563,0.005421804036496146,0.0074352025619065995,0.006361021386366884,0.021583343920472235,0.011914015263156238,0.007387586544665776,0.006811693632833876,0.009470267734233609,0.011895897799719677,0.008451477435383412,0.007849051088891473,0.014916648742733997,0.009690976120117817,0.006903283403414979,0.0058266837122025305,0.005500707059343267,0.005715207592915204,0.004957930031742523,0.006793080674912859,0.008541046779024763,0.016583359839581296,0.010496726901457653,0.03465578337897413,0.017245254805312617,0.00967441008785327,0.013128057460378397,0.009406748618356687,0.011455213973893838,0.00815227300157606
